id,ibge,municipio,uf,estado,planos_municipais,destinacao_final,tipo_destinacao,possui_coleta_seletiva,coleta_participa_catadores,possui_catadores_regularizados,realizam_compostagem,participam_consorcio
100143427,432166,TRÊS CACHOEIRAS,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Sim,Não
100143428,432170,TRÊS COROAS,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100143429,432180,TRÊS DE MAIO,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Não,Não
100143430,432183,TRÊS FORQUILHAS,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100143431,432185,TRÊS PALMEIRAS,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143432,432190,TRÊS PASSOS,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100143433,432195,TRINDADE DO SUL,RS,Rio Grande do Sul,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Nulo
100143434,432200,TRIUNFO,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100143435,432210,TUCUNDUVA,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Lixão,Não,Nulo,Não,Não,Não
100143436,432215,TUNAS,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100143437,432218,TUPANCI DO SUL,RS,Rio Grande do Sul,Finalizado,Em outro Município,Lixão,Sim,Não,Não,Não,Sim
100143438,432220,TUPANCIRETÃ,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Sim,Não
100143439,432225,TUPANDI,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100143440,432230,TUPARENDI,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Sim
100143441,432232,TURUÇU,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100143442,432234,UBIRETAMA,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Outro,Não,Nulo,Não,Não,Não
100143443,432235,UNIÃO DA SERRA,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Lixão,Não,Nulo,Não,Não,Não
100143444,432237,UNISTALDA,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100143445,432240,URUGUAIANA,RS,Rio Grande do Sul,Finalizado,No próprio Município,Lixão,Sim,,Sim,Não,Não
100143446,432250,VACARIA,RS,Rio Grande do Sul,Finalizado,No próprio Município,Aterro Sanitário,Sim,,Sim,Não,Nulo
100143447,432253,VALE DO SOL,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143448,432254,VALE REAL,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Não,Não
100143449,432252,VALE VERDE,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100143450,432255,VANINI,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Não,Não
100143451,432260,VENÂNCIO AIRES,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Sim,Não
100143452,432270,VERA CRUZ,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Sim,Sim
100143453,432280,VERANÓPOLIS,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100143454,432285,VESPASIANO CORREA,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Lixão,Não,Nulo,Sim,Não,Não
100143455,432290,VIADUTOS,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100143456,432300,VIAMÃO,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100143457,432310,VICENTE DUTRA,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143458,432320,VICTOR GRAEFF,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Não,Não
100143459,432330,VILA FLORES,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100143460,432335,VILA LÂNGARO,RS,Rio Grande do Sul,Finalizado,Em outro Município,Lixão,Sim,Não,Sim,Não,Sim
100143461,432340,VILA MARIA,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100143462,432345,VILA NOVA DO SUL,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100143463,432350,VISTA ALEGRE,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100143464,432360,VISTA ALEGRE DO PRATA,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Lixão,Não,Nulo,Sim,Não,Não
100143465,432370,VISTA GAÚCHA,RS,Rio Grande do Sul,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143466,432375,VITÓRIA DAS MISSÕES,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Outro,Sim,Não,Não,Não,Nulo
100143467,432380,XANGRI-LÁ,RS,Rio Grande do Sul,Finalizado,Em outro Município,Lixão,Sim,Não,Sim,Não,Não
100143468,430003,ACEGUÁ,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Sim,Não
100143469,430047,ALMIRANTE TAMANDARÉ DO SUL,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100143470,430107,ARROIO DO PADRE,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143471,430222,BOA VISTA DO CADEADO,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100143472,430223,BOA VISTA DO INCRA,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não soube informar
100143473,430258,BOZANO,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não soube informar
100143474,430461,CANUDOS DO VALE,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100143475,430462,CAPÃO BONITO DO SUL,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100143476,430465,CAPÃO DO CIPÓ,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Lixão,Não,Nulo,Não,Não,Não
100143477,430583,COQUEIRO BAIXO,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100143478,430593,CORONEL PILAR,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100143479,430613,CRUZALTENSE,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Sim,Não
100143480,430843,FORQUETINHA,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143481,431065,ITATI,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não soube informar
100143482,431087,JACUIZINHO,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100143483,431123,LAGOA BONITA DO SUL,RS,Rio Grande do Sul,Finalizado,Em outro Município,Lixão,Não,Nulo,Não,Não,Não
100143484,431217,MATO QUEIMADO,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100143485,431346,NOVO XINGU,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Sim
100143486,431413,PAULO BENTO,RS,Rio Grande do Sul,Não Iniciado,Em outro Município,Lixão,Sim,Não,Não,Sim,Não
100143487,431417,PEDRAS ALTAS,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100143488,431446,PINHAL DA SERRA,RS,Rio Grande do Sul,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143490,431531,QUATRO IRMÃOS,RS,Rio Grande do Sul,Não soube informar,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Sim
100143491,431595,ROLADOR,RS,Rio Grande do Sul,Finalizado,Em outro Município,Outro,Não,Nulo,Não,Não,Não
100143492,431673,SANTA CECÍLIA DO SUL,RS,Rio Grande do Sul,Não Iniciado,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Sim,Não
100143493,431697,SANTA MARGARIDA DO SUL,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Lixão,Não,Nulo,Sim,Não,Não
100143494,431861,SÃO JOSÉ DO SUL,RS,Rio Grande do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143495,431936,SÃO PEDRO DAS MISSÕES,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143496,432146,TIO HUGO,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100143497,432377,WESTFÁLIA,RS,Rio Grande do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100143498,431454,PINTO BANDEIRA,RS,Rio Grande do Sul,Não Iniciado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100150002,500020,ÁGUA CLARA,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Lixão,Não,Nulo,Sim,Não,Não
100150003,500025,ALCINÓPOLIS,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100150004,500060,AMAMBAÍ,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Sim,Não
100150005,500070,ANASTÁCIO,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100150006,500080,ANAURILÂNDIA,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100150007,500085,ANGÉLICA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100150008,500090,ANTÔNIO JOÃO,MS,Mato Grosso do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100150009,500100,APARECIDA DO TABOADO,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150010,500110,AQUIDAUANA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150011,500124,ARAL MOREIRA,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100150012,500150,BANDEIRANTES,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150013,500190,BATAGUASSU,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100150014,500200,BATAYPORÃ,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100150015,500210,BELA VISTA,MS,Mato Grosso do Sul,Em Elaboração,Em outro Município,Nulo,Não,,Sim,Sim,Em processo
100150016,500215,BODOQUENA,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150017,500220,BONITO,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Sim,Não,Sim,Sim,Sim
100150018,500230,BRASILÂNDIA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100150019,500240,CAARAPÓ,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Sim,Não,Sim,Sim,Não
100150020,500260,CAMAPUÃ,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100150021,500270,CAMPO GRANDE,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não soube informar,Não
100150022,500280,CARACOL,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Lixão,Sim,Não,Sim,Não,Sim
100150023,500290,CASSILÂNDIA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100150024,500295,CHAPADÃO DO SUL,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100150025,500310,CORGUINHO,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Não,Não,Não,Sim
100150026,500315,CORONEL SAPUCAIA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150027,500320,CORUMBÁ,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Sim,,Sim,Não,Sim
100150028,500325,COSTA RICA,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100150029,500330,COXIM,MS,Mato Grosso do Sul,Finalizado,Nulo,Outro,Não,Nulo,Sim,Não,Sim
100150030,500345,DEODÁPOLIS,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150031,500348,DOIS IRMÃOS DO BURITI,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100150032,500350,DOURADINA,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Lixão,Não,Nulo,Sim,Não,Não
100150033,500370,DOURADOS,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100150034,500375,ELDORADO,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100150035,500380,FÁTIMA DO SUL,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100150036,500400,GLÓRIA DE DOURADOS,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150037,500410,GUIA LOPES DA LAGUNA,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100150038,500430,IGUATEMI,MS,Mato Grosso do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100150039,500440,INOCÊNCIA,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Sim,Sim
100150040,500450,ITAPORÃ,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Lixão,Não,Nulo,Sim,Não,Não
100150041,500460,ITAQUIRAÍ,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100150042,500470,IVINHEMA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100150043,500480,JAPORÃ,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100150044,500490,JARAGUARI,MS,Mato Grosso do Sul,Em Elaboração,Em outro Município,Lixão,Não,Nulo,Sim,Não,Sim
100150045,500500,JARDIM,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100150046,500510,JATEÍ,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100150047,500515,JUTI,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100150048,500520,LADÁRIO,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Outro,Não,Nulo,Sim,Sim,Sim
100150049,500525,LAGUNA CARAPÃ,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Não,Não,Não
100150050,500540,MARACAJU,MS,Mato Grosso do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100150051,500560,MIRANDA,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150052,500568,MUNDO NOVO,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100150053,500570,NAVIRAÍ,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Sim,Não
100150054,500580,NIOAQUE,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150055,500600,NOVA ALVORADA DO SUL,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100150056,500620,NOVA ANDRADINA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100150057,500625,NOVO HORIZONTE DO SUL,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150058,500630,PARANAÍBA,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100150059,500635,PARANHOS,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Sim,Sim
100150060,500640,PEDRO GOMES,MS,Mato Grosso do Sul,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100150061,500660,PONTA PORÃ,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100150062,500690,PORTO MURTINHO,MS,Mato Grosso do Sul,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100150063,500710,RIBAS DO RIO PARDO,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150064,500720,RIO BRILHANTE,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100150065,500730,RIO NEGRO,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100150066,500740,RIO VERDE DE MATO GROSSO,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100150067,500750,ROCHEDO,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Não,Não,Não,Sim
100150068,500755,SANTA RITA DO PARDO,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100150069,500769,SÃO GABRIEL DO OESTE,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Sim,Não
100150070,500780,SELVÍRIA,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100150071,500770,SETE QUEDAS,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100150072,500790,SIDROLÂNDIA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100150073,500793,SONORA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100150074,500795,TACURU,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100150075,500797,TAQUARUSSU,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Não,Não
100150076,500800,TERENOS,MS,Mato Grosso do Sul,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Sim,Não
100150077,500830,TRÊS LAGOAS,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100150078,500840,VICENTINA,MS,Mato Grosso do Sul,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100150079,500390,FIGUEIRÃO,MS,Mato Grosso do Sul,Finalizado,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100150080,500627,PARAÍSO DAS ÁGUAS,MS,Mato Grosso do Sul,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Sim
100151002,510010,ACORIZAL,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100151003,510020,ÁGUA BOA,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100151004,510025,ALTA FLORESTA,MT,Mato Grosso,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100151005,510030,ALTO ARAGUAIA,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100151006,510035,ALTO BOA VISTA,MT,Mato Grosso,Em Elaboração,No próprio Município,Outro,Sim,Não,Não,Não,Não
100151007,510040,ALTO GARÇAS,MT,Mato Grosso,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Sim,Não
100151008,510050,ALTO PARAGUAI,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100151009,510060,ALTO TAQUARI,MT,Mato Grosso,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100151010,510080,APIACÁS,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100151011,510100,ARAGUAIANA,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100151012,510120,ARAGUAINHA,MT,Mato Grosso,Não Iniciado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100151013,510125,ARAPUTANGA,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100151014,510130,ARENÁPOLIS,MT,Mato Grosso,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100151015,510140,ARIPUANÃ,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Sim,Não,Não,Não,Não
100151016,510160,BARÃO DE MELGAÇO,MT,Mato Grosso,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100151017,510170,BARRA DO BUGRES,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100151018,510180,BARRA DO GARÇAS,MT,Mato Grosso,Em Elaboração,No próprio Município,Aterro Sanitário,Não,,Não,Não,Não
100151019,510190,BRASNORTE,MT,Mato Grosso,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100151020,510250,CÁCERES,MT,Mato Grosso,Não Iniciado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100151021,510260,CAMPINÁPOLIS,MT,Mato Grosso,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100151022,510263,CAMPO NOVO DO PARECIS,MT,Mato Grosso,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100151023,510267,CAMPO VERDE,MT,Mato Grosso,Não Iniciado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100151024,510268,CAMPOS DE JÚLIO,MT,Mato Grosso,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100151026,510270,CANARANA,MT,Mato Grosso,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Sim,Não
100151027,510279,CARLINDA,MT,Mato Grosso,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100151028,510285,CASTANHEIRA,MT,Mato Grosso,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100151029,510300,CHAPADA DOS GUIMARÃES,MT,Mato Grosso,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,,Sim,Não,Não
